X;Y;ArrivalTime [s];FlameHeight [m];FireIntensity [kw/m]
875190,0;-4248060,0;862,4729;3,996408;5278,8496
875220,0;-4248060,0;1003,0262;3,9539802;5157,777
875250,0;-4248060,0;1155,7747;3,9365518;5108,4814
875280,0;-4248060,0;1326,3939;3,4364088;3801,9531
875310,0;-4248060,0;1564,1931;2,982569;2794,3445
875340,0;-4248060,0;1876,3942;2,7012727;2252,9614
875370,0;-4248060,0;2255,2173;2,4722128;1858,2147
875400,0;-4248060,0;2687,5217;2,3783762;1708,2943
874740,0;-4248030,0;2767,4944;2,118984;1329,0295
874770,0;-4248030,0;2316,7737;2,0036454;1176,7759
874800,0;-4248030,0;1849,7241;2,0548184;1243,0931
874830,0;-4248030,0;1446,669;2,3395638;1648,2711
874860,0;-4248030,0;1125,1819;2,5583296;2001,8125
874890,0;-4248030,0;889,67316;2,9640205;2756,7043
874920,0;-4248030,0;733,97876;3,6177087;4251,552
874950,0;-4248030,0;639,83563;4,384186;6456,1284
874980,0;-4248030,0;580,13196;4,991479;8559,554
875010,0;-4248030,0;538,2095;5,568156;10856,082
875040,0;-4248030,0;511,03137;6,1900854;13665,991
875070,0;-4248030,0;494,57343;7,132779;18598,236
875100,0;-4248030,0;499,6056;7,258709;19319,453
875130,0;-4248030,0;556,1927;4,382825;6451,773
875160,0;-4248030,0;656,6788;4,299218;6187,214
875190,0;-4248030,0;776,85803;3,9941728;5272,433
875220,0;-4248030,0;925,84564;3,6919496;4443,51
875250,0;-4248030,0;1107,5731;3,6327097;4289,97
875280,0;-4248030,0;1307,3638;3,2184129;3297,0876
875310,0;-4248030,0;1571,6943;2,8109148;2456,5027
875340,0;-4248030,0;1925,9537;2,5659494;2014,7965
875370,0;-4248030,0;2352,6162;2,3405318;1649,7539
875400,0;-4248030,0;2822,4941;2,2852309;1566,1892
874740,0;-4248000,0;2795,3928;2,1159594;1324,9092
874770,0;-4248000,0;2342,0044;1,9836684;1151,4191
874800,0;-4248000,0;1858,8243;2,0004501;1172,7001
874830,0;-4248000,0;1423,3612;2,2391243;1498,308
874860,0;-4248000,0;1079,7258;2,459081;1836,8241
874890,0;-4248000,0;835,64166;3,003573;2837,3005
874920,0;-4248000,0;681,4894;3,8499873;4867,4224
874950,0;-4248000,0;592,3992;4,58487;7115,884
874980,0;-4248000,0;534,66833;5,0542994;8795,472
875010,0;-4248000,0;495,91464;5,6904645;11381,169
875040,0;-4248000,0;471,58066;6,1886044;13658,883
875070,0;-4248000,0;458,71085;6,717352;16323,683
875100,0;-4248000,0;466,55188;7,076877;18282,826
875130,0;-4248000,0;506,19604;4,427448;6595,426
875160,0;-4248000,0;579,55896;4,3920574;6481,356
875190,0;-4248000,0;693,2643;4,0424724;5412,0195
875220,0;-4248000,0;850,92523;3,5589015;4102,744
875250,0;-4248000,0;1060,8043;3,3296719;3549,905
875280,0;-4248000,0;1304,8978;3,0031493;2836,4307
875310,0;-4248000,0;1607,0668;2,6593425;2177,6287
875340,0;-4248000,0;2004,3167;2,4225338;1777,9955
875370,0;-4248000,0;2470,3523;2,289269;1572,212
875400,0;-4248000,0;2978,0508;2,1641214;1391,3441
874740,0;-4247970,0;2824,6355;2,0875018;1286,478
874770,0;-4247970,0;2365,4304;1,9968386;1168,1025
874800,0;-4247970,0;1872,7235;1,9505215;1110,0023
874830,0;-4247970,0;1399,898;2,1271343;1340,1676
874860,0;-4247970,0;1033,4001;2,3951328;1734,5668
874890,0;-4247970,0;783,5396;3,011777;2854,175
874920,0;-4247970,0;631,6495;3,845294;4854,5327
874950,0;-4247970,0;544,08636;4,560368;7033,475
874980,0;-4247970,0;488,82294;5,133548;9098,034
875010,0;-4247970,0;453,21448;5,7398605;11597,033
875040,0;-4247970,0;431,39026;6,333522;14363,773
875070,0;-4247970,0;424,43094;6,8353734;16953,602
875100,0;-4247970,0;435,3665;6,9780126;17732,129
875130,0;-4247970,0;455,09988;6,8725324;17154,596
875160,0;-4247970,0;506,19604;4,3556666;6365,1797
875190,0;-4247970,0;610,08624;4,0523005;5440,665
875220,0;-4247970,0;779,76044;3,409171;3736,7458
875250,0;-4247970,0;1017,251;3,0117118;2854,0408
875280,0;-4247970,0;1320,8263;2,7805784;2399,234
875310,0;-4247970,0;1686,5736;2,532198;1957,6285
875340,0;-4247970,0;2117,3943;2,3308706;1634,986
875370,0;-4247970,0;2616,1875;2,2023458;1445,3225
874740,0;-4247940,0;2861,572;2,0198672;1197,5859
874770,0;-4247940,0;2391,2925;2,013641;1189,5756
874800,0;-4247940,0;1886,6388;1,9075377;1057,513
874830,0;-4247940,0;1378,7092;2,0467656;1232,527
874860,0;-4247940,0;989,1378;2,3531952;1669,2196
874890,0;-4247940,0;732,02277;2,9757917;2780,5593
874920,0;-4247940,0;579,192;3,768799;4647,0425
874950,0;-4247940,0;493,1816;4,600846;7169,896
874980,0;-4247940,0;441,97238;5,2507215;9555,532
875010,0;-4247940,0;409,0351;5,7831655;11788,085
875040,0;-4247940,0;389,4764;6,224613;13832,244
875070,0;-4247940,0;387,63004;6,5134335;15265,591
875100,0;-4247940,0;402,47974;6,5503654;15454,385
875130,0;-4247940,0;428,06433;6,2742887;14073,343
875160,0;-4247940,0;460,7095;6,173314;13585,624
875190,0;-4247940,0;535,3955;4,1579275;5753,6846
875220,0;-4247940,0;716,4947;2,9568965;2742,3206
875250,0;-4247940,0;990,3999;2,662468;2183,1956
875280,0;-4247940,0;1370,8488;2,41248;1761,9938
875310,0;-4247940,0;1802,7463;2,3853724;1719,2369
875340,0;-4247940,0;2268,014;2,248895;1512,557
875370,0;-4247940,0;2809,4448;2,0727632;1266,8142
874740,0;-4247910,0;2917,7031;1,9290338;1083,5911
874770,0;-4247910,0;2423,033;1,9755322;1141,177
874800,0;-4247910,0;1894,3326;1,8706032;1013,5052
874830,0;-4247910,0;1360,7151;1,9719555;1136,6903
874860,0;-4247910,0;948,2198;2,3228917;1622,8434
874890,0;-4247910,0;678,1573;2,9881678;2805,7598
874920,0;-4247910,0;524,6903;3,912681;5041,379
874950,0;-4247910,0;442,96603;4,665743;7391,5767
874980,0;-4247910,0;392,30692;5,310668;9794,283
875010,0;-4247910,0;360,61337;5,629932;11119,621
875040,0;-4247910,0;343,2936;5,8411818;12046,679
875070,0;-4247910,0;346,3546;6,0245314;12883,883
875100,0;-4247910,0;362,28592;6,245474;13933,218
875130,0;-4247910,0;390,29083;6,109178;13280,659
875160,0;-4247910,0;436,72388;5,6565223;11234,108
875190,0;-4247910,0;537,8908;3,3206518;3529,032
875220,0;-4247910,0;761,7566;2,5509999;1989,3655
875250,0;-4247910,0;1075,8715;2,4019942;1745,3871
875280,0;-4247910,0;1483,101;2,2761881;1552,7477
875310,0;-4247910,0;1950,8234;2,2688518;1541,8888
875340,0;-4247910,0;2472,3225;2,1255057;1337,9379
875370,0;-4247910,0;3050,0332;1,9854964;1153,7269
874740,0;-4247880,0;2996,9036;1,8165926;950,9655
874770,0;-4247880,0;2466,7676;1,9178954;1070,0356
874800,0;-4247880,0;1909,3107;1,8347865;971,7924
874830,0;-4247880,0;1347,472;1,9231982;1076,4777
874860,0;-4247880,0;908,87604;2,2667196;1538,7402
874890,0;-4247880,0;623,7501;2,9113111;2651,244
874920,0;-4247880,0;469,99545;3,8620703;4900,693
874950,0;-4247880,0;388,10648;4,747929;7677,553
874980,0;-4247880,0;338,47977;5,122782;9056,608
875010,0;-4247880,0;308,7508;5,4677153;10434,875
875040,0;-4247880,0;291,64517;5,7876763;11808,083
875070,0;-4247880,0;302,51;6,0501595;13003,329
875100,0;-4247880,0;320,0926;6,328993;14341,452
875130,0;-4247880,0;353,7493;6,202162;13724,015
875160,0;-4247880,0;415,6023;4,6287565;7264,789
875190,0;-4247880,0;571,32214;2,8497176;2530,8188
875220,0;-4247880,0;841,13525;2,3525631;1668,2451
875250,0;-4247880,0;1192,9207;2,1740236;1405,2208
875280,0;-4247880,0;1608,4387;2,1443615;1363,8749
875310,0;-4247880,0;2127,8516;2,040256;1224,0214
875340,0;-4247880,0;2719,011;2,036461;1219,0775
874740,0;-4247850,0;3108,8162;1,7087852;832,5374
874770,0;-4247850,0;2528,4712;1,8633721;1005,00726
874800,0;-4247850,0;1938,5531;1,7868822;917,4787
874830,0;-4247850,0;1338,2405;1,8585175;999,32416
874860,0;-4247850,0;867,01385;2,1803546;1414,132
874890,0;-4247850,0;565,29224;2,9142387;2657,0437
874920,0;-4247850,0;409,1411;3,9122422;5040,1504
874950,0;-4247850,0;327,8191;4,5589395;7028,686
874980,0;-4247850,0;276,7939;5,0026217;8601,147
875010,0;-4247850,0;249,9061;5,342161;9920,988
875040,0;-4247850,0;243,87962;5,715545;11490,502
875070,0;-4247850,0;254,54013;6,6735444;16093,144
875100,0;-4247850,0;278,8423;6,23562;13885,472
875130,0;-4247850,0;321,28595;5,924056;12421,335
875160,0;-4247850,0;413,1895;3,4845157;3918,6086
875190,0;-4247850,0;628,30597;2,5423095;1974,662
875220,0;-4247850,0;944,9414;2,2162588;1465,245
875250,0;-4247850,0;1336,1503;2,056493;1245,2968
875280,0;-4247850,0;1793,5374;1,954068;1114,3945
875310,0;-4247850,0;2377,19;1,9256437;1079,4557
875340,0;-4247850,0;2999,284;2,0153234;1191,737
874770,0;-4247820,0;2615,0037;1,7903697;921,37616
874800,0;-4247820,0;1982,6849;1,7305485;855,7607
874830,0;-4247820,0;1333,7124;1,7885426;919,3332
874860,0;-4247820,0;822,3151;2,1137729;1321,9346
874890,0;-4247820,0;501,7094;2,860487;2551,6567
874920,0;-4247820,0;339,74973;3,9113464;5037,6416
874950,0;-4247820,0;258,66983;4,6370645;7293,1665
874980,0;-4247820,0;212,81183;5,020783;8669,171
875010,0;-4247820,0;189,40579;5,3911257;10119,7295
875040,0;-4247820,0;191,63242;5,814836;11928,874
875070,0;-4247820,0;208,47679;6,235156;13883,227
875100,0;-4247820,0;237,3275;6,1709924;13574,522
875130,0;-4247820,0;294,03534;5,0582623;8810,471
875160,0;-4247820,0;438,93112;2,909966;2648,5818
875190,0;-4247820,0;707,9302;2,3262732;1627,9834
875220,0;-4247820,0;1074,7867;2,0900605;1289,9084
875250,0;-4247820,0;1519,4407;1,9166453;1068,52
875280,0;-4247820,0;2049,0508;1,7870911;917,7121
875310,0;-4247820,0;2673,1157;1,7614889;889,3711
874770,0;-4247790,0;2733,0146;1,697046;820,15393
874800,0;-4247790,0;2037,9585;1,6650668;786,92737
874830,0;-4247790,0;1335,4937;1,7185504;842,91516
874860,0;-4247790,0;776,5933;2,0396693;1223,2562
874890,0;-4247790,0;432,5426;2,7692368;2378,0107
874920,0;-4247790,0;266,3891;4,0193987;5345,0913
874950,0;-4247790,0;192,84702;4,6693025;7403,841
874980,0;-4247790,0;153,77028;5,089536;8929,319
875010,0;-4247790,0;134,94179;5,5865374;10934,141
875040,0;-4247790,0;144,64285;6,0702085;13097,187
875070,0;-4247790,0;170,00833;6,293171;14165,577
875100,0;-4247790,0;204,10858;6,224089;13829,713
875130,0;-4247790,0;284,38632;3,7395432;4568,979
875160,0;-4247790,0;489,53552;2,5638342;2011,1877
875190,0;-4247790,0;812,35486;2,1914303;1429,7949
875220,0;-4247790,0;1242,5107;1,9226706;1075,8358
875250,0;-4247790,0;1769,5104;1,7516632;878,62177
875280,0;-4247790,0;2382,3928;1,6530968;774,68097
875310,0;-4247790,0;3046,042;1,5713271;693,78986
874770,0;-4247760,0;2878,587;1,6168885;738,2676
874800,0;-4247760,0;2109,8933;1,600301;721,9019
874830,0;-4247760,0;1349,9623;1,6453242;766,7846
874860,0;-4247760,0;730,6901;1,9392853;1096,1487
874890,0;-4247760,0;356,38727;2,6862745;2225,8562
874920,0;-4247760,0;195,78143;4,002803;5297,2305
874950,0;-4247760,0;130,05096;4,6764927;7428,6484
874980,0;-4247760,0;104,96202;5,3079405;9783,351
875010,0;-4247760,0;94,31825;5,7831655;11788,085
875040,0;-4247760,0;101,93975;6,251825;13964,039
875070,0;-4247760,0;134,16415;5,990953;12728,288
875100,0;-4247760,0;180,55396;5,4990764;10565,425
875130,0;-4247760,0;299,0086;2,9521058;2732,671
875160,0;-4247760,0;566,6994;2,3324976;1637,4677
875190,0;-4247760,0;958,36523;1,9768131;1142,786
875220,0;-4247760,0;1481,1019;1,7297153;854,8652
875250,0;-4247760,0;2108,1982;1,6059179;727,42145
875280,0;-4247760,0;2812,1604;1,524106;649,2629
874770,0;-4247730,0;3050,8516;1,5404117;664,45807
874800,0;-4247730,0;2211,206;1,5445526;668,3471
874830,0;-4247730,0;1381,8168;1,5694098;691,951
874860,0;-4247730,0;687,2562;1,8214169;956,46436
874890,0;-4247730,0;273,4442;2,6502006;2161,3875
874920,0;-4247730,0;124,403366;4,207684;5904,415
874950,0;-4247730,0;73,78309;4,8695383;8111,48
874980,0;-4247730,0;47,199734;5,5993414;10988,694
875010,0;-4247730,0;45,99401;6,1415167;13433,961
875040,0;-4247730,0;65,83156;6,192314;13676,687
875070,0;-4247730,0;105,31885;5,7499213;11641,2705
875100,0;-4247730,0;167,6075;4,1769724;5811,13
875130,0;-4247730,0;345,81802;2,629216;2124,3552
875160,0;-4247730,0;681,5362;2,0812492;1278,1161
875190,0;-4247730,0;1172,9811;1,7531395;880,23224
875220,0;-4247730,0;1817,1533;1,5577054;680,7817
875250,0;-4247730,0;2561,852;1,4599586;591,3212
874800,0;-4247700,0;2359,9417;1,4746325;604,3178
874830,0;-4247700,0;1434,6617;1,4986002;625,8742
874860,0;-4247700,0;654,13055;1,7067409;830,3737
874890,0;-4247700,0;190,8538;2,6750085;2205,6123
874920,0;-4247700,0;61,041924;4,265138;6081,088
874950,0;-4247700,0;12,839861;5,2167726;9421,733
874980,0;-4247700,0;3,1146736;6,152777;13487,564
875010,0;-4247700,0;9,728441;6,8834944;17214,139
875040,0;-4247700,0;27,067581;6,650081;15970,394
875070,0;-4247700,0;72,97548;5,111699;9014,065
875100,0;-4247700,0;168,90775;3,2323804;3328,2732
875130,0;-4247700,0;434,28027;2,3171422;1614,1239
875160,0;-4247700,0;856,2501;1,8813193;1026,1694
875190,0;-4247700,0;1477,6681;1,5848597;706,84485
875220,0;-4247700,0;2257,7122;1,425469;561,37396
875250,0;-4247700,0;3140,2673;1,3591439;506,13803
874800,0;-4247670,0;2583,946;1,377198;520,86774
874830,0;-4247670,0;1539,7238;1,4372098;571,47424
874860,0;-4247670,0;642,7099;1,5967009;718,3761
874890,0;-4247670,0;108,84605;2,683214;2220,347
874920,0;-4247670,0;2,3524823;4,818547;7927,9624
874950,0;-4247670,0;0,0;5,8962917;12295,13
874980,0;-4247670,0;0,0;7,0296955;18018,879
875010,0;-4247670,0;0,0;7,8500905;22905,572
875040,0;-4247670,0;1,3335552;6,8287005;16917,643
875070,0;-4247670,0;46,580635;4,750767;7687,5327
875100,0;-4247670,0;200,4445;2,5982244;2070,296
875130,0;-4247670,0;576,877;1,991157;1160,8893
875160,0;-4247670,0;1129,5503;1,6374635;758,843
875190,0;-4247670,0;1906,2148;1,4401284;574,0001
875220,0;-4247670,0;2830,9995;1,3270586;480,52267
874800,0;-4247640,0;2935,9917;1,2705225;437,1295
874830,0;-4247640,0;1748,6145;1,3486519;497,6827
874860,0;-4247640,0;666,8096;1,4466187;579,6386
874890,0;-4247640,0;20,459488;2,7589655;2358,8782
874920,0;-4247640,0;0,0;4,0002003;5289,7456
874950,0;-4247640,0;0,0;5,503155;10582,468
874980,0;-4247640,0;0,0;7,081163;18306,904
875010,0;-4247640,0;0,0;7,432632;20339,945
875040,0;-4247640,0;0,0;6,371694;14552,638
875070,0;-4247640,0;31,801582;4,137154;5691,3765
875100,0;-4247640,0;287,27048;2,1176498;1327,2113
875130,0;-4247640,0;817,64136;1,6766589;798,8858
875160,0;-4247640,0;1551,6543;1,4401851;574,04913
875190,0;-4247640,0;2492,1965;1,3424901;492,75275
874830,0;-4247610,0;2139,0752;1,2241939;403,21826
874860,0;-4247610,0;813,6089;1,2960339;456,43564
874890,0;-4247610,0;0,0;1,6102018;731,6465
874920,0;-4247610,0;0,0;1,665235;787,1002
874950,0;-4247610,0;0,0;1,8672744;1009,5884
874980,0;-4247610,0;0,0;2,1440399;1363,4299
875010,0;-4247610,0;0,0;3,9787345;5228,232
875040,0;-4247610,0;0,0;3,9537306;5157,0684
875070,0;-4247610,0;37,678646;2,7171023;2281,7605
875100,0;-4247610,0;492,2605;1,6918824;814,7387
875130,0;-4247610,0;1236,7719;1,4408712;574,64386
875160,0;-4247610,0;2177,5732;1,3072205;465,04367
874830,0;-4247580,0;2825,349;1,1253681;335,79285
874860,0;-4247580,0;1264,7397;1,1650617;362,0748
874890,0;-4247580,0;0,0;1,135497;342,39783
874920,0;-4247580,0;0,0;1,0218407;272,24484
874950,0;-4247580,0;0,0;0,9834765;250,51343
874980,0;-4247580,0;0,0;1,0165956;269,21616
875010,0;-4247580,0;0,0;1,5102376;636,4881
875040,0;-4247580,0;0,0;1,9611355;1123,1752
875070,0;-4247580,0;146,08888;1,7665447;894,9296
875100,0;-4247580,0;944,7383;1,3561299;503,70108
875130,0;-4247580,0;1949,7249;1,2377493;412,98752
875160,0;-4247580,0;3059,4753;1,1853937;375,952
874860,0;-4247550,0;2244,2678;1,0719426;302,10068
874890,0;-4247550,0;369,40024;1,0187368;270,4504
874920,0;-4247550,0;0,0;0,9188493;216,10147
874950,0;-4247550,0;0,0;0,9183574;215,85005
874980,0;-4247550,0;0,0;0,9795218;248,32874
875010,0;-4247550,0;0,0;1,1570114;356,65802
875040,0;-4247550,0;0,0;1,3652157;511,06638
875070,0;-4247550,0;725,50903;1,2579118;427,7522
875100,0;-4247550,0;1849,6508;1,1615157;359,68332
875130,0;-4247550,0;3031,509;1,1269044;336,7902
874890,0;-4247520,0;2108,8625;1,0082946;264,46017
874920,0;-4247520,0;204,03653;0,93569326;224,80615
874950,0;-4247520,0;0,0;0,9129839;213,11388
874980,0;-4247520,0;0,0;0,9548244;234,91832
875010,0;-4247520,0;0,0;1,0227646;272,78027
875040,0;-4247520,0;854,1777;1,0725064;302,4463
875070,0;-4247520,0;2026,5082;1,0629263;296,60403
874920,0;-4247490,0;2858,4487;0,960186;237,79546
874950,0;-4247490,0;1787,0419;0,932285;223,02983
874980,0;-4247490,0;1343,3425;0,9495634;232,11356
875010,0;-4247490,0;1912,2532;0,9711746;243,75133
875040,0;-4247490,0;2818,607;0,98039097;248,80797
